student_id,exam_num,CRN,Course,Day,Block,Room,Capacity,Size,Valid
2528286,2,13461,POLS1150,Wed,3 (4:30–6:30),BOS-Richards-325,36,36,True
2528306,1,10790,CHEM1153,Mon,0 (9:00–11:00),BOS-HASTINGS-102,42,42,True
2528306,2,16793,MATH1341,Mon,3 (4:30–6:30),BOS-Hayden-321,32,31,True
2528306,3,11106,GE1000,Tue,4 (7:00–9:00),BOS-Ryder-452,26,25,True
2528306,4,10214,CHEM1151,Sat,2 (2:00–4:00),BOS-Richards-236,149,122,True
2528306,5,14715,GE1501,Sun,2 (2:00–4:00),BOS-Snell Library-012,36,25,True
2528333,1,12411,MUSC1920,Mon,4 (7:00–9:00),BOS-Richards-236,149,144,True
2528333,2,20729,MATH1365,Tue,1 (11:30–1:30),BOS-Hayden-321,32,31,True
2528402,1,12190,GE1501,Sat,1 (11:30–1:30),BOS-Ryder-159,36,32,True
2528402,2,13479,GE1000,Sat,4 (7:00–9:00),BOS-Ell-410,36,25,True
2528411,1,10221,BUSN1101,Wed,1 (11:30–1:30),BOS-HASTINGS-105,23,23,True
2528411,2,12223,ACCT1201,Fri,3 (4:30–6:30),BOS-Forsyth-235,39,39,True
2528416,1,12526,HONR1102,Mon,0 (9:00–11:00),BOS-Ryder-283,20,17,True
2528416,2,10831,GE1000,Thu,0 (9:00–11:00),BOS-Ryder-460,25,25,True
2528416,3,12185,GE1501,Thu,4 (7:00–9:00),BOS-Snell Library-007,32,32,True
2528440,1,15618,BIOC1000,Wed,1 (11:30–1:30),BOS-Dodge-119,63,63,True
2528441,1,15545,ENVR1500,Mon,1 (11:30–1:30),BOS-HASTINGS-201,47,47,True
2528458,1,12540,ECON1115,Mon,3 (4:30–6:30),BOS-West Village-020F,257,218,True
2528458,2,12213,INTB1203,Tue,1 (11:30–1:30),BOS-Forsyth-237,39,39,True
2528458,3,19086,BUSN1102,Wed,0 (9:00–11:00),BOS-Richards-241,27,27,True
2528458,4,10343,MATH1231,Fri,2 (2:00–4:00),BOS-Dodge-130,48,47,True
2528458,5,11059,ECON1125,Sun,0 (9:00–11:00),BOS-Ryder-431,36,28,True
2528465,1,10221,BUSN1101,Wed,1 (11:30–1:30),BOS-HASTINGS-105,23,23,True
2528465,2,12223,ACCT1201,Fri,3 (4:30–6:30),BOS-Forsyth-235,39,39,True
2528475,1,10354,MATH1341,Wed,0 (9:00–11:00),BOS-Dodge-130,48,48,True
2528475,2,17255,CHEM1000,Thu,2 (2:00–4:00),BOS-Hayden-424,36,36,True
2528503,1,14712,GE1000,Mon,0 (9:00–11:00),BOS-Ryder-452,26,25,True
2528503,2,15817,ENGW1111,Thu,0 (9:00–11:00),BOS-Ryder-291,20,19,True
2528577,1,16609,ACCT1201,Mon,0 (9:00–11:00),BOS-Snell Library-017,35,35,True
2528577,2,15818,INTB1205,Tue,1 (11:30–1:30),BOS-HASTINGS-210,43,43,True
2528577,3,21415,INNO2301,Thu,4 (7:00–9:00),BOS-Snell Library-123,40,40,True
2528577,4,15778,BUSN1102,Sun,4 (7:00–9:00),BOS-Ryder-159,36,24,True
2528600,1,10790,CHEM1153,Mon,0 (9:00–11:00),BOS-HASTINGS-102,42,42,True
2528600,2,10214,CHEM1151,Sat,2 (2:00–4:00),BOS-Richards-236,149,122,True
2528600,3,13475,GE1000,Sat,4 (7:00–9:00),BOS-Ryder-159,36,25,True
2528600,4,13929,GE1501,Sun,2 (2:00–4:00),BOS-Ryder-247,36,31,True
2528604,1,15618,BIOC1000,Wed,1 (11:30–1:30),BOS-Dodge-119,63,63,True
2528604,2,12388,BIOL1107,Wed,4 (7:00–9:00),BOS-Richards-236,149,147,True
2528604,3,16376,MATH1341,Sat,3 (4:30–6:30),BOS-Forsyth-236,36,30,True
2528604,4,12537,HONR1102,Sun,0 (9:00–11:00),BOS-Ell-410,36,17,True
2528606,1,12524,HONR1102,Sat,4 (7:00–9:00),BOS-Ryder-161,36,17,True
2528684,1,14706,BUSN1102,Sat,1 (11:30–1:30),BOS-Ell-410,36,28,True
2528684,2,13958,ECON1116,Sun,0 (9:00–11:00),BOS-Snell Engineering-108,184,181,True
2528691,1,11331,ENGW1111,Tue,3 (4:30–6:30),BOS-Ryder-285,20,19,True
2528691,2,11842,ACCT1201,Thu,2 (2:00–4:00),BOS-Ryder-217,42,42,True
2528691,3,13572,CS1802,Fri,0 (9:00–11:00),BOS-Snell Library-007,32,32,True
2528703,1,14400,GE1000,Mon,0 (9:00–11:00),BOS-INV-013,26,25,True
2528703,2,10207,CHEM1153,Tue,3 (4:30–6:30),BOS-HASTINGS-108,35,34,True
2528703,3,15396,GE1501,Fri,0 (9:00–11:00),BOS-Ryder-435,33,32,True
2528703,4,10496,CHEM1151,Sat,1 (11:30–1:30),BOS-Richards-300,107,104,True
2528755,1,12351,PSYC1101,Tue,0 (9:00–11:00),BOS-Ryder-275,20,19,True
2528755,2,12529,HONR1102,Wed,1 (11:30–1:30),BOS-Ryder-275,20,19,True
2528755,3,14357,INSC1000,Wed,3 (4:30–6:30),BOS-Ryder-299,14,14,True
2528762,1,18825,ENGW1111,Tue,0 (9:00–11:00),BOS-Ryder-283,20,19,True
2528762,2,16428,MATH1215,Tue,2 (2:00–4:00),BOS-EXP-310,45,45,True
2528762,3,10418,PSYC1101,Fri,1 (11:30–1:30),BOS-Robinson-107,74,74,True
2528764,1,13938,HSCI1000,Wed,2 (2:00–4:00),BOS-Ryder-126,24,24,True
2528764,2,11329,ENGW1111,Sun,0 (9:00–11:00),BOS-Ryder-161,36,19,True
2528764,3,12389,BIOL1111,Sun,2 (2:00–4:00),BOS-Snell Engineering-108,184,176,True
2528787,1,12182,GE1501,Mon,2 (2:00–4:00),BOS-Snell Library-007,32,31,True
2528787,2,10192,CHEM1153,Tue,3 (4:30–6:30),BOS-Snell Library-013,37,37,True
2528787,3,10712,GE1000,Wed,4 (7:00–9:00),BOS-Ryder-124,24,24,True
2528787,4,12119,CHEM1151,Fri,4 (7:00–9:00),BOS-Richards-458,117,116,True
2528793,1,12893,CHEM1153,Tue,0 (9:00–11:00),BOS-HASTINGS-102,42,41,True
2528793,2,10001,GE1000,Tue,2 (2:00–4:00),BOS-Ryder-285,20,20,True
2528793,3,12738,GE1501,Fri,3 (4:30–6:30),BOS-Forsyth-236,36,30,True
2528793,4,10214,CHEM1151,Sat,2 (2:00–4:00),BOS-Richards-236,149,122,True
2528936,1,10353,MATH1341,Tue,0 (9:00–11:00),BOS-Ryder-217,42,40,True
2528936,2,13049,CHEM1161,Tue,2 (2:00–4:00),BOS-Ryder-155,33,33,True
2528936,3,12529,HONR1102,Wed,1 (11:30–1:30),BOS-Ryder-275,20,19,True
2528936,4,12388,BIOL1107,Wed,4 (7:00–9:00),BOS-Richards-236,149,147,True
2528936,5,13261,CHEM1163,Thu,1 (11:30–1:30),BOS-Ryder-158,27,27,True
2528936,6,17618,BNSC1000,Sat,2 (2:00–4:00),BOS-Churchill-101,166,133,True
2528941,1,10313,CS2500,Mon,3 (4:30–6:30),BOS-Behrakis Building-310,103,88,True
2528941,2,14330,CS1802,Tue,1 (11:30–1:30),BOS-Snell Library-013,37,37,True
2528941,3,11222,MATH1365,Tue,4 (7:00–9:00),BOS-Snell Library-123,40,40,True
2528999,1,15545,ENVR1500,Mon,1 (11:30–1:30),BOS-HASTINGS-201,47,47,True
2529014,1,16104,CS1802,Tue,1 (11:30–1:30),BOS-Ryder-452,26,26,True
2529014,2,10314,CS1800,Sat,4 (7:00–9:00),BOS-ISEC-102,275,269,True
2529082,1,11334,ENGW1111,Tue,0 (9:00–11:00),BOS-Ryder-293,20,19,True
2529131,1,16657,ECON1115,Tue,4 (7:00–9:00),BOS-Behrakis Building-105,46,46,True
2529131,2,11323,ENGW1111,Fri,2 (2:00–4:00),BOS-Ell-410,36,19,True
2529218,1,16609,ACCT1201,Mon,0 (9:00–11:00),BOS-Snell Library-017,35,35,True
2529218,2,15818,INTB1205,Tue,1 (11:30–1:30),BOS-HASTINGS-210,43,43,True
2529280,1,10834,GE1000,Thu,2 (2:00–4:00),BOS-Ryder-124,24,24,True
2529280,2,12894,CHEM1153,Fri,2 (2:00–4:00),BOS-Forsyth-235,39,39,True
2529280,3,12119,CHEM1151,Fri,4 (7:00–9:00),BOS-Richards-458,117,116,True
2529280,4,12190,GE1501,Sat,1 (11:30–1:30),BOS-Ryder-159,36,32,True
2529283,1,15545,ENVR1500,Mon,1 (11:30–1:30),BOS-HASTINGS-201,47,47,True
2529283,2,12521,HONR1102,Mon,3 (4:30–6:30),BOS-Ryder-277,20,19,True
2529283,3,14358,INSC1000,Thu,0 (9:00–11:00),BOS-Ryder-283,20,14,True
2529303,1,12405,MUSC1912,Wed,2 (2:00–4:00),BOS-Ryder-275,20,10,True
2529303,2,15247,BIOL1000,Fri,4 (7:00–9:00),BOS-Ryder-161,36,23,True
2529303,3,16376,MATH1341,Sat,3 (4:30–6:30),BOS-Forsyth-236,36,30,True
2529309,1,15618,BIOC1000,Wed,1 (11:30–1:30),BOS-Dodge-119,63,63,True
2529309,2,16376,MATH1341,Sat,3 (4:30–6:30),BOS-Forsyth-236,36,30,True
2529335,1,13921,CHEM1161,Mon,0 (9:00–11:00),BOS-Richards-241,27,27,True
2529335,2,15618,BIOC1000,Wed,1 (11:30–1:30),BOS-Dodge-119,63,63,True
2529335,3,12388,BIOL1107,Wed,4 (7:00–9:00),BOS-Richards-236,149,147,True
2529335,4,13051,CHEM1163,Fri,2 (2:00–4:00),BOS-Forsyth-236,36,15,True
2529335,5,16376,MATH1341,Sat,3 (4:30–6:30),BOS-Forsyth-236,36,30,True
2529380,1,12184,GE1501,Wed,4 (7:00–9:00),BOS-Kariotis-302,30,30,True
2529380,2,10208,CHEM1153,Thu,1 (11:30–1:30),BOS-Forsyth-129,38,38,True
2529380,3,10496,CHEM1151,Sat,1 (11:30–1:30),BOS-Richards-300,107,104,True
2529380,4,10010,GE1000,Sun,0 (9:00–11:00),BOS-Dodge-140,36,24,True
2529398,1,10790,CHEM1153,Mon,0 (9:00–11:00),BOS-HASTINGS-102,42,42,True
2529398,2,11106,GE1000,Tue,4 (7:00–9:00),BOS-Ryder-452,26,25,True
2529398,3,10214,CHEM1151,Sat,2 (2:00–4:00),BOS-Richards-236,149,122,True
2529398,4,14715,GE1501,Sun,2 (2:00–4:00),BOS-Snell Library-012,36,25,True
2529420,1,12523,HONR1102,Mon,1 (11:30–1:30),BOS-Ryder-283,20,19,True
2529420,2,11123,MATH1341,Mon,4 (7:00–9:00),BOS-HASTINGS-109,24,24,True
2529420,3,12120,CHEM1151,Wed,2 (2:00–4:00),BOS-INV-022,44,44,True
2529420,4,10474,CHEM1153,Wed,4 (7:00–9:00),BOS-Ryder-217,42,41,True
2529420,5,12185,GE1501,Thu,4 (7:00–9:00),BOS-Snell Library-007,32,32,True
2529420,6,14725,GE1000,Fri,0 (9:00–11:00),BOS-Behrakis Building-307,23,23,True
2529449,1,13045,HONR1102,Thu,4 (7:00–9:00),BOS-Ryder-285,20,16,True
2529455,1,10219,COMM1101,Mon,1 (11:30–1:30),BOS-West Village-020F,257,247,True
2529455,2,10303,COMM1112,Fri,0 (9:00–11:00),BOS-Ryder-283,20,18,True
2529530,1,10712,GE1000,Wed,4 (7:00–9:00),BOS-Ryder-124,24,24,True
2529697,1,11222,MATH1365,Tue,4 (7:00–9:00),BOS-Snell Library-123,40,40,True
2529697,2,12735,CHEM1161,Fri,3 (4:30–6:30),BOS-Hurtig-129,103,101,True
2529697,3,15245,BIOL1000,Sun,1 (11:30–1:30),BOS-Snell Library-015,38,38,True
2529697,4,14815,CHEM1163,Sun,4 (7:00–9:00),BOS-Snell Library-012,36,25,True
2529733,1,15811,INTB1205,Tue,0 (9:00–11:00),BOS-Snell Library-013,37,37,True
2529733,2,16657,ECON1115,Tue,4 (7:00–9:00),BOS-Behrakis Building-105,46,46,True
2529733,3,10235,MATH1231,Fri,0 (9:00–11:00),BOS-Ryder-285,20,17,True
2529746,1,12526,HONR1102,Mon,0 (9:00–11:00),BOS-Ryder-283,20,17,True
2529762,1,14330,CS1802,Tue,1 (11:30–1:30),BOS-Snell Library-013,37,37,True
2529762,2,11411,CS2500,Wed,0 (9:00–11:00),BOS-Richards-300,107,107,True
2529762,3,19559,CS1800,Thu,0 (9:00–11:00),BOS-Richards-236,149,147,True
2529762,4,13034,MATH1365,Fri,1 (11:30–1:30),BOS-Ryder-247,36,35,True
2529766,1,10339,GE1000,Wed,2 (2:00–4:00),BOS-Ryder-452,26,25,True
2529777,1,12388,BIOL1107,Wed,4 (7:00–9:00),BOS-Richards-236,149,147,True
2529777,2,15245,BIOL1000,Sun,1 (11:30–1:30),BOS-Snell Library-015,38,38,True
2529878,1,14783,CHEM1161,Mon,1 (11:30–1:30),BOS-West Village -108G,73,73,True
2529878,2,15249,BIOL1000,Thu,3 (4:30–6:30),BOS-Forsyth-129,38,38,True
2529878,3,14933,CHEM1163,Sat,1 (11:30–1:30),BOS-Forsyth-130,40,40,True
2529894,1,12223,ACCT1201,Fri,3 (4:30–6:30),BOS-Forsyth-235,39,39,True
2529894,2,13958,ECON1116,Sun,0 (9:00–11:00),BOS-Snell Engineering-108,184,181,True
2529952,1,10802,MATH1215,Mon,3 (4:30–6:30),BOS-Richards-233,35,35,True
2529952,2,14814,CHEM1103,Wed,4 (7:00–9:00),BOS-Hayden-321,32,31,True
2529952,3,14635,NRSG1000,Thu,0 (9:00–11:00),BOS-Ryder-217,42,42,True
2529952,4,14378,HSCI1105,Fri,4 (7:00–9:00),BOS-Dodge-130,48,48,True
2529952,5,14711,CHEM1101,Sat,1 (11:30–1:30),BOS-Dodge-050,82,82,True
2529979,1,10235,MATH1231,Fri,0 (9:00–11:00),BOS-Ryder-285,20,17,True
2529979,2,13091,POLS1160,Sat,3 (4:30–6:30),BOS-Ryder-161,36,19,True
2529985,1,11123,MATH1341,Mon,4 (7:00–9:00),BOS-HASTINGS-109,24,24,True
2529985,2,12529,HONR1102,Wed,1 (11:30–1:30),BOS-Ryder-275,20,19,True
2529985,3,17255,CHEM1000,Thu,2 (2:00–4:00),BOS-Hayden-424,36,36,True
2530032,1,16609,ACCT1201,Mon,0 (9:00–11:00),BOS-Snell Library-017,35,35,True
2530032,2,15818,INTB1205,Tue,1 (11:30–1:30),BOS-HASTINGS-210,43,43,True
2530032,3,11321,ENGW1111,Wed,4 (7:00–9:00),BOS-Ryder-277,20,18,True
2530032,4,17036,INNO2301,Fri,0 (9:00–11:00),BOS-Ryder-429,42,40,True
2530032,5,15778,BUSN1102,Sun,4 (7:00–9:00),BOS-Ryder-159,36,24,True
2530112,1,18925,CRIM1100,Mon,2 (2:00–4:00),BOS-HASTINGS-201,47,47,True
2530112,2,12520,HONR1102,Fri,2 (2:00–4:00),BOS-Ryder-159,36,19,True
2530129,1,12117,ECON1126,Thu,0 (9:00–11:00),BOS-Richards-325,36,36,True
2530129,2,16408,INTB1203,Fri,0 (9:00–11:00),BOS-Snell Library-123,40,40,True
2530129,3,12223,ACCT1201,Fri,3 (4:30–6:30),BOS-Forsyth-235,39,39,True
2530129,4,14706,BUSN1102,Sat,1 (11:30–1:30),BOS-Ell-410,36,28,True
2530129,5,13958,ECON1116,Sun,0 (9:00–11:00),BOS-Snell Engineering-108,184,181,True
2530142,1,13030,MATH1365,Tue,0 (9:00–11:00),BOS-Snell Library-123,40,40,True
2530142,2,12338,CS1802,Wed,1 (11:30–1:30),BOS-Snell Library-013,37,37,True
2530142,3,12525,HONR1102,Fri,2 (2:00–4:00),BOS-Ryder-247,36,18,True
2530142,4,11412,CS2500,Sat,0 (9:00–11:00),BOS-Dodge-050,82,82,True
2530142,5,14684,CS1800,Sun,3 (4:30–6:30),BOS-Richards-236,149,141,True
2530168,1,10988,HSCI1105,Mon,2 (2:00–4:00),BOS-EXP-311,45,45,True
2530168,2,10028,MATH1215,Mon,4 (7:00–9:00),BOS-Forsyth-237,39,39,True
2530168,3,10216,CHEM1103,Tue,1 (11:30–1:30),BOS-Snell Library-015,38,38,True
2530168,4,14635,NRSG1000,Thu,0 (9:00–11:00),BOS-Ryder-217,42,42,True
2530168,5,13504,BIOL2217,Thu,3 (4:30–6:30),BOS-Churchill-103,166,161,True
2530168,6,14711,CHEM1101,Sat,1 (11:30–1:30),BOS-Dodge-050,82,82,True
2530194,1,16408,INTB1203,Fri,0 (9:00–11:00),BOS-Snell Library-123,40,40,True
2530194,2,12223,ACCT1201,Fri,3 (4:30–6:30),BOS-Forsyth-235,39,39,True
2530194,3,14706,BUSN1102,Sat,1 (11:30–1:30),BOS-Ell-410,36,28,True
2530194,4,13958,ECON1116,Sun,0 (9:00–11:00),BOS-Snell Engineering-108,184,181,True
2530359,1,11339,ENGW1111,Sun,4 (7:00–9:00),BOS-Hurtig-308,36,19,True
2530422,1,10024,MATH1241,Tue,2 (2:00–4:00),BOS-Kariotis-011,51,49,True
2530422,2,11342,ENGW1111,Wed,0 (9:00–11:00),BOS-Ryder-277,20,19,True
2530422,3,12513,HSCI1000,Fri,4 (7:00–9:00),BOS-Ryder-247,36,24,True
2530422,4,12389,BIOL1111,Sun,2 (2:00–4:00),BOS-Snell Engineering-108,184,176,True
2530422,5,13732,PHTH1260,Sun,4 (7:00–9:00),BOS-Kariotis-110,40,40,True
2530458,1,16408,INTB1203,Fri,0 (9:00–11:00),BOS-Snell Library-123,40,40,True
2530458,2,14706,BUSN1102,Sat,1 (11:30–1:30),BOS-Ell-410,36,28,True
2530504,1,10354,MATH1341,Wed,0 (9:00–11:00),BOS-Dodge-130,48,48,True
2530504,2,15353,CHEM1161,Wed,2 (2:00–4:00),BOS-Ryder-299,14,14,True
2530504,3,17255,CHEM1000,Thu,2 (2:00–4:00),BOS-Hayden-424,36,36,True
2530515,1,12530,HONR1102,Sat,0 (9:00–11:00),BOS-Ryder-247,36,18,True
2530537,1,10313,CS2500,Mon,3 (4:30–6:30),BOS-Behrakis Building-310,103,88,True
2530537,2,14330,CS1802,Tue,1 (11:30–1:30),BOS-Snell Library-013,37,37,True
2530537,3,11222,MATH1365,Tue,4 (7:00–9:00),BOS-Snell Library-123,40,40,True
2530563,1,11176,ACCT1201,Mon,1 (11:30–1:30),BOS-HASTINGS-105,23,23,True
2530563,2,14708,BUSN1102,Mon,4 (7:00–9:00),BOS-Ryder-126,24,24,True
2530563,3,10452,MATH1231,Thu,0 (9:00–11:00),BOS-Ryder-277,20,16,True
2530661,1,11320,ENGW1111,Thu,2 (2:00–4:00),BOS-Ryder-285,20,18,True
2530661,2,10015,GE1000,Sat,3 (4:30–6:30),BOS-Ryder-247,36,25,True
2530701,1,16793,MATH1341,Mon,3 (4:30–6:30),BOS-Hayden-321,32,31,True
2530701,2,10001,GE1000,Tue,2 (2:00–4:00),BOS-Ryder-285,20,20,True
2530701,3,11317,ENGW1111,Wed,0 (9:00–11:00),BOS-Ryder-283,20,18,True
2530701,4,12738,GE1501,Fri,3 (4:30–6:30),BOS-Forsyth-236,36,30,True
2530714,1,22043,ARTF1000,Mon,0 (9:00–11:00),BOS-Knowles-010,75,75,True
2530717,1,11517,ENGW1111,Mon,2 (2:00–4:00),BOS-Ryder-275,20,19,True
2530761,1,10221,BUSN1101,Wed,1 (11:30–1:30),BOS-HASTINGS-105,23,23,True
2530761,2,12117,ECON1126,Thu,0 (9:00–11:00),BOS-Richards-325,36,36,True
2530761,3,12223,ACCT1201,Fri,3 (4:30–6:30),BOS-Forsyth-235,39,39,True
2530761,4,14706,BUSN1102,Sat,1 (11:30–1:30),BOS-Ell-410,36,28,True
2530761,5,13958,ECON1116,Sun,0 (9:00–11:00),BOS-Snell Engineering-108,184,181,True
2530774,1,12518,CHEM1151,Mon,3 (4:30–6:30),BOS-Richards-458,117,116,True
2530774,2,14397,GE1000,Sun,0 (9:00–11:00),BOS-Ryder-124,24,24,True
2530828,1,10790,CHEM1153,Mon,0 (9:00–11:00),BOS-HASTINGS-102,42,42,True
2530828,2,11319,ENGW1111,Mon,2 (2:00–4:00),BOS-Ryder-285,20,19,True
2530828,3,13438,ARMY1101,Tue,2 (2:00–4:00),BOS-Ryder-275,20,5,True
2530828,4,10214,CHEM1151,Sat,2 (2:00–4:00),BOS-Richards-236,149,122,True
2530828,5,13475,GE1000,Sat,4 (7:00–9:00),BOS-Ryder-159,36,25,True
2530828,6,13929,GE1501,Sun,2 (2:00–4:00),BOS-Ryder-247,36,31,True
2530861,1,12526,HONR1102,Mon,0 (9:00–11:00),BOS-Ryder-283,20,17,True
2530861,2,11123,MATH1341,Mon,4 (7:00–9:00),BOS-HASTINGS-109,24,24,True
2530861,3,11503,CHEM1151,Wed,4 (7:00–9:00),BOS-Ryder-283,20,17,True
2530861,4,10831,GE1000,Thu,0 (9:00–11:00),BOS-Ryder-460,25,25,True
2530861,5,12185,GE1501,Thu,4 (7:00–9:00),BOS-Snell Library-007,32,32,True
2530861,6,10791,CHEM1153,Fri,0 (9:00–11:00),BOS-Ryder-277,20,20,True
2530895,1,12518,CHEM1151,Mon,3 (4:30–6:30),BOS-Richards-458,117,116,True
2530895,2,11122,MATH1341,Fri,0 (9:00–11:00),BOS-Forsyth-235,39,39,True
2530895,3,10195,CHEM1153,Fri,3 (4:30–6:30),BOS-Snell Library-123,40,39,True
2530908,1,11337,ENGW1111,Tue,1 (11:30–1:30),BOS-Ryder-275,20,19,True
2530954,1,11411,CS2500,Wed,0 (9:00–11:00),BOS-Richards-300,107,107,True
2530954,2,19559,CS1800,Thu,0 (9:00–11:00),BOS-Richards-236,149,147,True
2530954,3,10762,ACCT1201,Thu,3 (4:30–6:30),BOS-Ryder-217,42,41,True
2530954,4,13572,CS1802,Fri,0 (9:00–11:00),BOS-Snell Library-007,32,32,True
2530985,1,11328,ENGW1111,Mon,1 (11:30–1:30),BOS-HASTINGS-101,20,19,True
2530985,2,10834,GE1000,Thu,2 (2:00–4:00),BOS-Ryder-124,24,24,True
2530985,3,12894,CHEM1153,Fri,2 (2:00–4:00),BOS-Forsyth-235,39,39,True
2530985,4,12119,CHEM1151,Fri,4 (7:00–9:00),BOS-Richards-458,117,116,True
2530985,5,12190,GE1501,Sat,1 (11:30–1:30),BOS-Ryder-159,36,32,True
2531029,1,14733,PSYC1101,Tue,2 (2:00–4:00),BOS-Shillman-420,76,76,True
2531029,2,10507,MATH1231,Sun,0 (9:00–11:00),BOS-Snell Library-012,36,34,True
2531029,3,12389,BIOL1111,Sun,2 (2:00–4:00),BOS-Snell Engineering-108,184,176,True
2531067,1,15245,BIOL1000,Sun,1 (11:30–1:30),BOS-Snell Library-015,38,38,True
2531131,1,10001,GE1000,Tue,2 (2:00–4:00),BOS-Ryder-285,20,20,True
2531193,1,10383,ACCT1201,Mon,2 (2:00–4:00),BOS-Snell Library-111,42,41,True
2531193,2,14612,BUSN1102,Thu,4 (7:00–9:00),BOS-Hayden-222,30,29,True
2531193,3,10225,BUSN1101,Sat,0 (9:00–11:00),BOS-Ryder-159,36,23,True
2531196,1,10917,CRIM1100,Tue,1 (11:30–1:30),BOS-Dodge-150,48,48,True
2531196,2,10441,CRIM1000,Sat,0 (9:00–11:00),BOS-Hurtig-129,103,90,True
2531281,1,11122,MATH1341,Fri,0 (9:00–11:00),BOS-Forsyth-235,39,39,True
2531281,2,10314,CS1800,Sat,4 (7:00–9:00),BOS-ISEC-102,275,269,True
2531433,1,10236,MATH1231,Tue,4 (7:00–9:00),BOS-HASTINGS-201,47,47,True
2531433,2,14612,BUSN1102,Thu,4 (7:00–9:00),BOS-Hayden-222,30,29,True
2531433,3,10225,BUSN1101,Sat,0 (9:00–11:00),BOS-Ryder-159,36,23,True
2531463,1,10383,ACCT1201,Mon,2 (2:00–4:00),BOS-Snell Library-111,42,41,True
2531463,2,10236,MATH1231,Tue,4 (7:00–9:00),BOS-HASTINGS-201,47,47,True
2531463,3,10275,INTB1203,Wed,4 (7:00–9:00),BOS-Hayden-424,36,36,True
2531463,4,14612,BUSN1102,Thu,4 (7:00–9:00),BOS-Hayden-222,30,29,True
2531470,1,10023,POLS1000,Tue,2 (2:00–4:00),BOS-INV-019,97,95,True
2531485,1,12540,ECON1115,Mon,3 (4:30–6:30),BOS-West Village-020F,257,218,True
2531485,2,11344,ENGW1111,Tue,3 (4:30–6:30),BOS-Ryder-277,20,19,True
2531485,3,11412,CS2500,Sat,0 (9:00–11:00),BOS-Dodge-050,82,82,True
2531485,4,11118,ECON1125,Sun,1 (11:30–1:30),BOS-Forsyth-236,36,30,True
2531574,1,14712,GE1000,Mon,0 (9:00–11:00),BOS-Ryder-452,26,25,True
2531574,2,12176,GE1501,Wed,1 (11:30–1:30),BOS-Hayden-321,32,32,True
2531574,3,12121,CHEM1153,Wed,3 (4:30–6:30),BOS-Forsyth-235,39,39,True
2531574,4,15817,ENGW1111,Thu,0 (9:00–11:00),BOS-Ryder-291,20,19,True
2531574,5,10214,CHEM1151,Sat,2 (2:00–4:00),BOS-Richards-236,149,122,True
2531766,1,11315,ENGW1111,Mon,1 (11:30–1:30),BOS-Ryder-277,20,19,True
2531766,2,14366,INSC1000,Tue,0 (9:00–11:00),BOS-Ryder-277,20,8,True
2531785,1,19559,CS1800,Thu,0 (9:00–11:00),BOS-Richards-236,149,147,True
2531785,2,13984,CS1802,Fri,2 (2:00–4:00),BOS-Ryder-161,36,32,True
2531785,3,13529,DS2000,Sun,4 (7:00–9:00),BOS-Richards-236,149,127,True
2531879,1,12411,MUSC1920,Mon,4 (7:00–9:00),BOS-Richards-236,149,144,True
2531879,2,15605,ARCH1110,Tue,0 (9:00–11:00),BOS-Snell Library-031,54,54,True
2531879,3,10749,ARCH1000,Tue,4 (7:00–9:00),BOS-Dodge-150,48,48,True
2531879,4,13997,ARCH1311,Wed,2 (2:00–4:00),BOS-Ryder-285,20,13,True
2531879,5,19297,ARCH1120,Thu,0 (9:00–11:00),BOS-Ryder-293,20,12,True
2531879,6,10295,ARCH1310,Fri,4 (7:00–9:00),BOS-INV-019,97,84,True
2531909,1,12527,HONR1102,Fri,4 (7:00–9:00),BOS-Ryder-264,16,16,True
2531984,1,22043,ARTF1000,Mon,0 (9:00–11:00),BOS-Knowles-010,75,75,True
2531984,2,11332,ENGW1111,Wed,0 (9:00–11:00),Cullinane-105,19,19,True
2531984,3,15837,ARTH1002,Thu,0 (9:00–11:00),BOS-Ryder-285,20,12,True
2531984,4,16015,ARTG1001,Sat,2 (2:00–4:00),BOS-Churchill-103,166,137,True
2531984,5,15836,ARTH1001,Sun,2 (2:00–4:00),BOS-West Village -106G,73,72,True
2531991,1,14712,GE1000,Mon,0 (9:00–11:00),BOS-Ryder-452,26,25,True
2531991,2,12176,GE1501,Wed,1 (11:30–1:30),BOS-Hayden-321,32,32,True
2531991,3,12121,CHEM1153,Wed,3 (4:30–6:30),BOS-Forsyth-235,39,39,True
2531991,4,15817,ENGW1111,Thu,0 (9:00–11:00),BOS-Ryder-291,20,19,True
2531991,5,10214,CHEM1151,Sat,2 (2:00–4:00),BOS-Richards-236,149,122,True
2532028,1,14720,GE1000,Mon,0 (9:00–11:00),BOS-Ryder-202,17,17,True
2532131,1,10383,ACCT1201,Mon,2 (2:00–4:00),BOS-Snell Library-111,42,41,True
2532131,2,10236,MATH1231,Tue,4 (7:00–9:00),BOS-HASTINGS-201,47,47,True
2532131,3,10275,INTB1203,Wed,4 (7:00–9:00),BOS-Hayden-424,36,36,True
2532131,4,10225,BUSN1101,Sat,0 (9:00–11:00),BOS-Ryder-159,36,23,True
2532149,1,14398,GE1000,Mon,0 (9:00–11:00),BOS-HASTINGS-112,26,25,True
2532149,2,12493,GE1501,Tue,2 (2:00–4:00),BOS-Hayden-321,32,32,True
2532149,3,12119,CHEM1151,Fri,4 (7:00–9:00),BOS-Richards-458,117,116,True
