student_id,Exam 1,Exam 2,Exam 3,Exam 4,Exam 5,Exam 6,Exam 7,Exam 8
2534517,14725 | GE1000 | Fri 0 (9:00–11:00) | BOS-Behrakis Building-307 | cap 23 | size 23 | valid True,12526 | HONR1102 | Mon 0 (9:00–11:00) | BOS-Ryder-283 | cap 20 | size 17 | valid True,12120 | CHEM1151 | Wed 2 (2:00–4:00) | BOS-INV-022 | cap 44 | size 44 | valid True,10474 | CHEM1153 | Wed 4 (7:00–9:00) | BOS-Ryder-217 | cap 42 | size 41 | valid True,,,,
2534555,10295 | ARCH1310 | Fri 4 (7:00–9:00) | BOS-INV-019 | cap 97 | size 84 | valid True,15609 | ARCH1120 | Thu 1 (11:30–1:30) | BOS-Ryder-283 | cap 20 | size 12 | valid True,15605 | ARCH1110 | Tue 0 (9:00–11:00) | BOS-Snell Library-031 | cap 54 | size 54 | valid True,10749 | ARCH1000 | Tue 4 (7:00–9:00) | BOS-Dodge-150 | cap 48 | size 48 | valid True,13997 | ARCH1311 | Wed 2 (2:00–4:00) | BOS-Ryder-285 | cap 20 | size 13 | valid True,,,
2534585,13921 | CHEM1161 | Mon 0 (9:00–11:00) | BOS-Richards-241 | cap 27 | size 27 | valid True,12715 | CHEM1163 | Tue 1 (11:30–1:30) | BOS-Ryder-283 | cap 20 | size 10 | valid True,15618 | BIOC1000 | Wed 1 (11:30–1:30) | BOS-Dodge-119 | cap 63 | size 63 | valid True,,,,,
2534616,11769 | CS1800 | Fri 3 (4:30–6:30) | BOS-Richards-236 | cap 149 | size 126 | valid True,12535 | HONR1102 | Mon 4 (7:00–9:00) | BOS-Ryder-277 | cap 20 | size 19 | valid True,11412 | CS2500 | Sat 0 (9:00–11:00) | BOS-Dodge-050 | cap 82 | size 82 | valid True,,,,,
2534619,14378 | HSCI1105 | Fri 4 (7:00–9:00) | BOS-Dodge-130 | cap 48 | size 48 | valid True,14711 | CHEM1101 | Sat 1 (11:30–1:30) | BOS-Dodge-050 | cap 82 | size 82 | valid True,10742 | NRSG1000 | Thu 0 (9:00–11:00) | JDOAAI - Classroom - 118 | cap 22 | size 22 | valid True,13504 | BIOL2217 | Thu 3 (4:30–6:30) | BOS-Churchill-103 | cap 166 | size 161 | valid True,,,,
2534625,18925 | CRIM1100 | Mon 2 (2:00–4:00) | BOS-HASTINGS-201 | cap 47 | size 47 | valid True,10705 | GENS1101 | Sat 0 (9:00–11:00) | BOS-Ryder-161 | cap 36 | size 19 | valid True,13271 | ENGW1110 | Wed 3 (4:30–6:30) | BOS-Ryder-283 | cap 20 | size 12 | valid True,,,,,
2534657,10738 | PHMD1000 | Fri 1 (11:30–1:30) | BOS-Robinson-411 | cap 51 | size 50 | valid True,,,,,,,
2534686,19133 | ARTG1002 | Mon 0 (9:00–11:00) | BOS-Ryder-275 | cap 20 | size 14 | valid True,16015 | ARTG1001 | Sat 2 (2:00–4:00) | BOS-Churchill-103 | cap 166 | size 137 | valid True,13974 | ACCT1201 | Wed 3 (4:30–6:30) | BOS-Richards-238 | cap 42 | size 42 | valid True,,,,,
2534756,14401 | GE1000 | Thu 4 (7:00–9:00) | BOS-Behrakis Building-307 | cap 23 | size 23 | valid True,11346 | ENGW1111 | Wed 4 (7:00–9:00) | BOS-Ryder-285 | cap 20 | size 18 | valid True,,,,,,
2534792,16428 | MATH1215 | Tue 2 (2:00–4:00) | BOS-EXP-310 | cap 45 | size 45 | valid True,,,,,,,
2534798,10303 | COMM1112 | Fri 0 (9:00–11:00) | BOS-Ryder-283 | cap 20 | size 18 | valid True,10219 | COMM1101 | Mon 1 (11:30–1:30) | BOS-West Village-020F | cap 257 | size 247 | valid True,11115 | ACCT1201 | Sun 0 (9:00–11:00) | BOS-Ryder-159 | cap 36 | size 36 | valid True,10234 | MATH1231 | Wed 2 (2:00–4:00) | BOS-Snell Library-017 | cap 35 | size 35 | valid True,,,,
2534808,12735 | CHEM1161 | Fri 3 (4:30–6:30) | BOS-Hurtig-129 | cap 103 | size 101 | valid True,17618 | BNSC1000 | Sat 2 (2:00–4:00) | BOS-Churchill-101 | cap 166 | size 133 | valid True,12517 | MATH1341 | Tue 3 (4:30–6:30) | BOS-Kariotis-011 | cap 51 | size 49 | valid True,,,,,
2534843,12389 | BIOL1111 | Sun 2 (2:00–4:00) | BOS-Snell Engineering-108 | cap 184 | size 176 | valid True,,,,,,,
2534897,12411 | MUSC1920 | Mon 4 (7:00–9:00) | BOS-Richards-236 | cap 149 | size 144 | valid True,11325 | ENGW1111 | Wed 1 (11:30–1:30) | BOS-Ryder-277 | cap 20 | size 18 | valid True,,,,,,
2534903,14712 | GE1000 | Mon 0 (9:00–11:00) | BOS-Ryder-452 | cap 26 | size 25 | valid True,10214 | CHEM1151 | Sat 2 (2:00–4:00) | BOS-Richards-236 | cap 149 | size 122 | valid True,15817 | ENGW1111 | Thu 0 (9:00–11:00) | BOS-Ryder-291 | cap 20 | size 19 | valid True,12176 | GE1501 | Wed 1 (11:30–1:30) | BOS-Hayden-321 | cap 32 | size 32 | valid True,12121 | CHEM1153 | Wed 3 (4:30–6:30) | BOS-Forsyth-235 | cap 39 | size 39 | valid True,,,
2534963,12122 | CHEM1153 | Mon 1 (11:30–1:30) | BOS-Snell Library-111 | cap 42 | size 41 | valid True,12518 | CHEM1151 | Mon 3 (4:30–6:30) | BOS-Richards-458 | cap 117 | size 116 | valid True,11360 | ENGW1111 | Sun 1 (11:30–1:30) | BOS-Ryder-159 | cap 36 | size 19 | valid True,,,,,
2535113,15245 | BIOL1000 | Sun 1 (11:30–1:30) | BOS-Snell Library-015 | cap 38 | size 38 | valid True,12531 | HONR1102 | Sun 4 (7:00–9:00) | BOS-Ryder-247 | cap 36 | size 18 | valid True,,,,,,
2535129,12536 | HONR1102 | Fri 3 (4:30–6:30) | BOS-Ryder-264 | cap 16 | size 16 | valid True,11412 | CS2500 | Sat 0 (9:00–11:00) | BOS-Dodge-050 | cap 82 | size 82 | valid True,10314 | CS1800 | Sat 4 (7:00–9:00) | BOS-ISEC-102 | cap 275 | size 269 | valid True,13030 | MATH1365 | Tue 0 (9:00–11:00) | BOS-Snell Library-123 | cap 40 | size 40 | valid True,16743 | CS1802 | Tue 3 (4:30–6:30) | BOS-Ryder-291 | cap 20 | size 18 | valid True,,,
2535146,11324 | ENGW1111 | Fri 3 (4:30–6:30) | BOS-Snell Library-012 | cap 36 | size 19 | valid True,10790 | CHEM1153 | Mon 0 (9:00–11:00) | BOS-HASTINGS-102 | cap 42 | size 42 | valid True,16793 | MATH1341 | Mon 3 (4:30–6:30) | BOS-Hayden-321 | cap 32 | size 31 | valid True,10214 | CHEM1151 | Sat 2 (2:00–4:00) | BOS-Richards-236 | cap 149 | size 122 | valid True,14715 | GE1501 | Sun 2 (2:00–4:00) | BOS-Snell Library-012 | cap 36 | size 25 | valid True,11106 | GE1000 | Tue 4 (7:00–9:00) | BOS-Ryder-452 | cap 26 | size 25 | valid True,,
2535187,10383 | ACCT1201 | Mon 2 (2:00–4:00) | BOS-Snell Library-111 | cap 42 | size 41 | valid True,10225 | BUSN1101 | Sat 0 (9:00–11:00) | BOS-Ryder-159 | cap 36 | size 23 | valid True,10236 | MATH1231 | Tue 4 (7:00–9:00) | BOS-HASTINGS-201 | cap 47 | size 47 | valid True,,,,,
2535290,11194 | CS2500 | Mon 2 (2:00–4:00) | BOS-Behrakis Building-310 | cap 103 | size 102 | valid True,,,,,,,
2535296,12183 | GE1501 | Fri 1 (11:30–1:30) | BOS-Ell-410 | cap 36 | size 30 | valid True,11334 | ENGW1111 | Tue 0 (9:00–11:00) | BOS-Ryder-293 | cap 20 | size 19 | valid True,10339 | GE1000 | Wed 2 (2:00–4:00) | BOS-Ryder-452 | cap 26 | size 25 | valid True,,,,,
2535338,10496 | CHEM1151 | Sat 1 (11:30–1:30) | BOS-Richards-300 | cap 107 | size 104 | valid True,10010 | GE1000 | Sun 0 (9:00–11:00) | BOS-Dodge-140 | cap 36 | size 24 | valid True,10208 | CHEM1153 | Thu 1 (11:30–1:30) | BOS-Forsyth-129 | cap 38 | size 38 | valid True,,,,,
2535487,10225 | BUSN1101 | Sat 0 (9:00–11:00) | BOS-Ryder-159 | cap 36 | size 23 | valid True,10275 | INTB1203 | Wed 4 (7:00–9:00) | BOS-Hayden-424 | cap 36 | size 36 | valid True,,,,,,
2535521,10346 | GE1000 | Fri 1 (11:30–1:30) | BOS-Ryder-161 | cap 36 | size 25 | valid True,10208 | CHEM1153 | Thu 1 (11:30–1:30) | BOS-Forsyth-129 | cap 38 | size 38 | valid True,,,,,,
2535534,15248 | BIOL1000 | Fri 1 (11:30–1:30) | BOS-Forsyth-130 | cap 40 | size 39 | valid True,10353 | MATH1341 | Tue 0 (9:00–11:00) | BOS-Ryder-217 | cap 42 | size 40 | valid True,12388 | BIOL1107 | Wed 4 (7:00–9:00) | BOS-Richards-236 | cap 149 | size 147 | valid True,,,,,
2535640,14348 | INSC1000 | Fri 3 (4:30–6:30) | BOS-Ryder-159 | cap 36 | size 18 | valid True,15545 | ENVR1500 | Mon 1 (11:30–1:30) | BOS-HASTINGS-201 | cap 47 | size 47 | valid True,13488 | EEMB1101 | Mon 4 (7:00–9:00) | BOS-Hayden-222 | cap 30 | size 29 | valid True,,,,,
2535641,12119 | CHEM1151 | Fri 4 (7:00–9:00) | BOS-Richards-458 | cap 117 | size 116 | valid True,12182 | GE1501 | Mon 2 (2:00–4:00) | BOS-Snell Library-007 | cap 32 | size 31 | valid True,11347 | ENGW1111 | Tue 0 (9:00–11:00) | Cullinane-105 | cap 19 | size 19 | valid True,10192 | CHEM1153 | Tue 3 (4:30–6:30) | BOS-Snell Library-013 | cap 37 | size 37 | valid True,10712 | GE1000 | Wed 4 (7:00–9:00) | BOS-Ryder-124 | cap 24 | size 24 | valid True,,,
2535645,12122 | CHEM1153 | Mon 1 (11:30–1:30) | BOS-Snell Library-111 | cap 42 | size 41 | valid True,12518 | CHEM1151 | Mon 3 (4:30–6:30) | BOS-Richards-458 | cap 117 | size 116 | valid True,11360 | ENGW1111 | Sun 1 (11:30–1:30) | BOS-Ryder-159 | cap 36 | size 19 | valid True,10341 | GE1000 | Tue 2 (2:00–4:00) | BOS-Ryder-452 | cap 26 | size 25 | valid True,,,,
2535684,10418 | PSYC1101 | Fri 1 (11:30–1:30) | BOS-Robinson-107 | cap 74 | size 74 | valid True,10917 | CRIM1100 | Tue 1 (11:30–1:30) | BOS-Dodge-150 | cap 48 | size 48 | valid True,14423 | ENGW1111 | Tue 4 (7:00–9:00) | BOS-Ryder-277 | cap 20 | size 19 | valid True,,,,,
2535696,11194 | CS2500 | Mon 2 (2:00–4:00) | BOS-Behrakis Building-310 | cap 103 | size 102 | valid True,13571 | CS1802 | Thu 3 (4:30–6:30) | BOS-Hayden-424 | cap 36 | size 36 | valid True,14422 | ENGW1111 | Tue 2 (2:00–4:00) | BOS-Ryder-283 | cap 20 | size 19 | valid True,,,,,
2535704,13051 | CHEM1163 | Fri 2 (2:00–4:00) | BOS-Forsyth-236 | cap 36 | size 15 | valid True,13921 | CHEM1161 | Mon 0 (9:00–11:00) | BOS-Richards-241 | cap 27 | size 27 | valid True,10353 | MATH1341 | Tue 0 (9:00–11:00) | BOS-Ryder-217 | cap 42 | size 40 | valid True,15618 | BIOC1000 | Wed 1 (11:30–1:30) | BOS-Dodge-119 | cap 63 | size 63 | valid True,12388 | BIOL1107 | Wed 4 (7:00–9:00) | BOS-Richards-236 | cap 149 | size 147 | valid True,,,
2535714,14725 | GE1000 | Fri 0 (9:00–11:00) | BOS-Behrakis Building-307 | cap 23 | size 23 | valid True,12524 | HONR1102 | Sat 4 (7:00–9:00) | BOS-Ryder-161 | cap 36 | size 17 | valid True,12120 | CHEM1151 | Wed 2 (2:00–4:00) | BOS-INV-022 | cap 44 | size 44 | valid True,10474 | CHEM1153 | Wed 4 (7:00–9:00) | BOS-Ryder-217 | cap 42 | size 41 | valid True,,,,
2535719,19559 | CS1800 | Thu 0 (9:00–11:00) | BOS-Richards-236 | cap 149 | size 147 | valid True,,,,,,,
2535767,16744 | CS1802 | Mon 1 (11:30–1:30) | BOS-Richards-241 | cap 27 | size 27 | valid True,19559 | CS1800 | Thu 0 (9:00–11:00) | BOS-Richards-236 | cap 149 | size 147 | valid True,20729 | MATH1365 | Tue 1 (11:30–1:30) | BOS-Hayden-321 | cap 32 | size 31 | valid True,11331 | ENGW1111 | Tue 3 (4:30–6:30) | BOS-Ryder-285 | cap 20 | size 19 | valid True,,,,
2535801,15545 | ENVR1500 | Mon 1 (11:30–1:30) | BOS-HASTINGS-201 | cap 47 | size 47 | valid True,13492 | ENVR1400 | Sun 0 (9:00–11:00) | BOS-Ryder-247 | cap 36 | size 26 | valid True,14358 | INSC1000 | Thu 0 (9:00–11:00) | BOS-Ryder-283 | cap 20 | size 14 | valid True,11337 | ENGW1111 | Tue 1 (11:30–1:30) | BOS-Ryder-275 | cap 20 | size 19 | valid True,,,,
2535821,10988 | HSCI1105 | Mon 2 (2:00–4:00) | BOS-EXP-311 | cap 45 | size 45 | valid True,14711 | CHEM1101 | Sat 1 (11:30–1:30) | BOS-Dodge-050 | cap 82 | size 82 | valid True,14635 | NRSG1000 | Thu 0 (9:00–11:00) | BOS-Ryder-217 | cap 42 | size 42 | valid True,13504 | BIOL2217 | Thu 3 (4:30–6:30) | BOS-Churchill-103 | cap 166 | size 161 | valid True,10216 | CHEM1103 | Tue 1 (11:30–1:30) | BOS-Snell Library-015 | cap 38 | size 38 | valid True,10029 | MATH1215 | Tue 4 (7:00–9:00) | Cullinane-105 | cap 19 | size 19 | valid True,,
2535844,14328 | CS1802 | Mon 0 (9:00–11:00) | BOS-Ryder-285 | cap 20 | size 20 | valid True,11412 | CS2500 | Sat 0 (9:00–11:00) | BOS-Dodge-050 | cap 82 | size 82 | valid True,10762 | ACCT1201 | Thu 3 (4:30–6:30) | BOS-Ryder-217 | cap 42 | size 41 | valid True,11336 | ENGW1111 | Wed 3 (4:30–6:30) | BOS-Ryder-285 | cap 20 | size 18 | valid True,,,,
2535900,11349 | ENGW1111 | Tue 1 (11:30–1:30) | BOS-Ryder-285 | cap 20 | size 19 | valid True,,,,,,,
2535922,16424 | ACCT1201 | Thu 4 (7:00–9:00) | BOS-Forsyth-129 | cap 38 | size 37 | valid True,15811 | INTB1205 | Tue 0 (9:00–11:00) | BOS-Snell Library-013 | cap 37 | size 37 | valid True,15779 | BUSN1102 | Tue 4 (7:00–9:00) | BOS-Richards-241 | cap 27 | size 27 | valid True,17031 | INNO2301 | Wed 3 (4:30–6:30) | BOS-Forsyth-129 | cap 38 | size 38 | valid True,,,,
2535942,10225 | BUSN1101 | Sat 0 (9:00–11:00) | BOS-Ryder-159 | cap 36 | size 23 | valid True,14612 | BUSN1102 | Thu 4 (7:00–9:00) | BOS-Hayden-222 | cap 30 | size 29 | valid True,10275 | INTB1203 | Wed 4 (7:00–9:00) | BOS-Hayden-424 | cap 36 | size 36 | valid True,,,,,
2535971,18623 | PHTH1260 | Thu 2 (2:00–4:00) | BOS-HASTINGS-211 | cap 42 | size 41 | valid True,10972 | HSCI1000 | Tue 0 (9:00–11:00) | BOS-Ryder-452 | cap 26 | size 25 | valid True,,,,,,
2535982,10344 | MATH1231 | Mon 1 (11:30–1:30) | BOS-Ryder-217 | cap 42 | size 42 | valid True,10222 | BUSN1101 | Sat 4 (7:00–9:00) | BOS-Ryder-247 | cap 36 | size 17 | valid True,,,,,,
2535992,12457 | PSYC1101 | Tue 2 (2:00–4:00) | BOS-Shillman-320 | cap 76 | size 75 | valid True,,,,,,,
2536028,11224 | MATH1341 | Fri 3 (4:30–6:30) | BOS-Snell Library-015 | cap 38 | size 38 | valid True,10496 | CHEM1151 | Sat 1 (11:30–1:30) | BOS-Richards-300 | cap 107 | size 104 | valid True,10010 | GE1000 | Sun 0 (9:00–11:00) | BOS-Dodge-140 | cap 36 | size 24 | valid True,10208 | CHEM1153 | Thu 1 (11:30–1:30) | BOS-Forsyth-129 | cap 38 | size 38 | valid True,11333 | ENGW1111 | Wed 2 (2:00–4:00) | BOS-Ryder-291 | cap 20 | size 19 | valid True,12184 | GE1501 | Wed 4 (7:00–9:00) | BOS-Kariotis-302 | cap 30 | size 30 | valid True,,
2536041,10195 | CHEM1153 | Fri 3 (4:30–6:30) | BOS-Snell Library-123 | cap 40 | size 39 | valid True,12518 | CHEM1151 | Mon 3 (4:30–6:30) | BOS-Richards-458 | cap 117 | size 116 | valid True,12174 | GE1501 | Thu 0 (9:00–11:00) | BOS-Ell-311 | cap 28 | size 28 | valid True,11320 | ENGW1111 | Thu 2 (2:00–4:00) | BOS-Ryder-285 | cap 20 | size 18 | valid True,12559 | GE1000 | Tue 4 (7:00–9:00) | BOS-HASTINGS-205 | cap 24 | size 24 | valid True,,,
2536049,10225 | BUSN1101 | Sat 0 (9:00–11:00) | BOS-Ryder-159 | cap 36 | size 23 | valid True,,,,,,,
2536060,10418 | PSYC1101 | Fri 1 (11:30–1:30) | BOS-Robinson-107 | cap 74 | size 74 | valid True,18925 | CRIM1100 | Mon 2 (2:00–4:00) | BOS-HASTINGS-201 | cap 47 | size 47 | valid True,14423 | ENGW1111 | Tue 4 (7:00–9:00) | BOS-Ryder-277 | cap 20 | size 19 | valid True,,,,,
2536076,18825 | ENGW1111 | Tue 0 (9:00–11:00) | BOS-Ryder-283 | cap 20 | size 19 | valid True,16428 | MATH1215 | Tue 2 (2:00–4:00) | BOS-EXP-310 | cap 45 | size 45 | valid True,,,,,,
2536125,14712 | GE1000 | Mon 0 (9:00–11:00) | BOS-Ryder-452 | cap 26 | size 25 | valid True,,,,,,,
2536129,21565 | MATH1231 | Sat 1 (11:30–1:30) | BOS-Snell Library-012 | cap 36 | size 26 | valid True,,,,,,,
2536134,10383 | ACCT1201 | Mon 2 (2:00–4:00) | BOS-Snell Library-111 | cap 42 | size 41 | valid True,10225 | BUSN1101 | Sat 0 (9:00–11:00) | BOS-Ryder-159 | cap 36 | size 23 | valid True,14612 | BUSN1102 | Thu 4 (7:00–9:00) | BOS-Hayden-222 | cap 30 | size 29 | valid True,10275 | INTB1203 | Wed 4 (7:00–9:00) | BOS-Hayden-424 | cap 36 | size 36 | valid True,,,,
2536149,12523 | HONR1102 | Mon 1 (11:30–1:30) | BOS-Ryder-283 | cap 20 | size 19 | valid True,,,,,,,
2536150,12735 | CHEM1161 | Fri 3 (4:30–6:30) | BOS-Hurtig-129 | cap 103 | size 101 | valid True,14809 | CHEM1163 | Sun 2 (2:00–4:00) | BOS-Ryder-161 | cap 36 | size 21 | valid True,15244 | BIOL1000 | Wed 2 (2:00–4:00) | BOS-Snell Library-007 | cap 32 | size 31 | valid True,,,,,
2536198,10383 | ACCT1201 | Mon 2 (2:00–4:00) | BOS-Snell Library-111 | cap 42 | size 41 | valid True,14612 | BUSN1102 | Thu 4 (7:00–9:00) | BOS-Hayden-222 | cap 30 | size 29 | valid True,10236 | MATH1231 | Tue 4 (7:00–9:00) | BOS-HASTINGS-201 | cap 47 | size 47 | valid True,10275 | INTB1203 | Wed 4 (7:00–9:00) | BOS-Hayden-424 | cap 36 | size 36 | valid True,,,,
2536212,14328 | CS1802 | Mon 0 (9:00–11:00) | BOS-Ryder-285 | cap 20 | size 20 | valid True,11412 | CS2500 | Sat 0 (9:00–11:00) | BOS-Dodge-050 | cap 82 | size 82 | valid True,19559 | CS1800 | Thu 0 (9:00–11:00) | BOS-Richards-236 | cap 149 | size 147 | valid True,11842 | ACCT1201 | Thu 2 (2:00–4:00) | BOS-Ryder-217 | cap 42 | size 42 | valid True,11336 | ENGW1111 | Wed 3 (4:30–6:30) | BOS-Ryder-285 | cap 20 | size 18 | valid True,,,
2536341,15064 | ENGW1111 | Sun 4 (7:00–9:00) | BOS-Dodge-140 | cap 36 | size 18 | valid True,11482 | INTL1000 | Tue 0 (9:00–11:00) | BOS-Snell Library-117 | cap 49 | size 49 | valid True,20479 | INTL1101 | Wed 0 (9:00–11:00) | BOS-EXP-310 | cap 45 | size 45 | valid True,,,,,
2536360,10383 | ACCT1201 | Mon 2 (2:00–4:00) | BOS-Snell Library-111 | cap 42 | size 41 | valid True,10225 | BUSN1101 | Sat 0 (9:00–11:00) | BOS-Ryder-159 | cap 36 | size 23 | valid True,14612 | BUSN1102 | Thu 4 (7:00–9:00) | BOS-Hayden-222 | cap 30 | size 29 | valid True,10236 | MATH1231 | Tue 4 (7:00–9:00) | BOS-HASTINGS-201 | cap 47 | size 47 | valid True,10275 | INTB1203 | Wed 4 (7:00–9:00) | BOS-Hayden-424 | cap 36 | size 36 | valid True,,,
2536422,11319 | ENGW1111 | Mon 2 (2:00–4:00) | BOS-Ryder-285 | cap 20 | size 19 | valid True,13929 | GE1501 | Sun 2 (2:00–4:00) | BOS-Ryder-247 | cap 36 | size 31 | valid True,,,,,,
2536468,10452 | MATH1231 | Thu 0 (9:00–11:00) | BOS-Ryder-277 | cap 20 | size 16 | valid True,13045 | HONR1102 | Thu 4 (7:00–9:00) | BOS-Ryder-285 | cap 20 | size 16 | valid True,12213 | INTB1203 | Tue 1 (11:30–1:30) | BOS-Forsyth-237 | cap 39 | size 39 | valid True,14819 | BUSN1102 | Tue 4 (7:00–9:00) | BOS-HASTINGS-207 | cap 29 | size 29 | valid True,10078 | BUSN1101 | Wed 1 (11:30–1:30) | BOS-Ryder-243 | cap 21 | size 21 | valid True,11175 | ACCT1201 | Wed 4 (7:00–9:00) | BOS-HASTINGS-205 | cap 24 | size 24 | valid True,,
2536511,14711 | CHEM1101 | Sat 1 (11:30–1:30) | BOS-Dodge-050 | cap 82 | size 82 | valid True,14635 | NRSG1000 | Thu 0 (9:00–11:00) | BOS-Ryder-217 | cap 42 | size 42 | valid True,,,,,,
2536593,10507 | MATH1231 | Sun 0 (9:00–11:00) | BOS-Snell Library-012 | cap 36 | size 34 | valid True,,,,,,,
2536597,10303 | COMM1112 | Fri 0 (9:00–11:00) | BOS-Ryder-283 | cap 20 | size 18 | valid True,10219 | COMM1101 | Mon 1 (11:30–1:30) | BOS-West Village-020F | cap 257 | size 247 | valid True,11115 | ACCT1201 | Sun 0 (9:00–11:00) | BOS-Ryder-159 | cap 36 | size 36 | valid True,10234 | MATH1231 | Wed 2 (2:00–4:00) | BOS-Snell Library-017 | cap 35 | size 35 | valid True,,,,
2536668,12940 | ACCT1201 | Fri 1 (11:30–1:30) | BOS-Hayden-425 | cap 34 | size 34 | valid True,10926 | BUSN1101 | Mon 0 (9:00–11:00) | BOS-Ryder-293 | cap 20 | size 13 | valid True,14707 | BUSN1102 | Thu 2 (2:00–4:00) | BOS-Kariotis-302 | cap 30 | size 30 | valid True,12213 | INTB1203 | Tue 1 (11:30–1:30) | BOS-Forsyth-237 | cap 39 | size 39 | valid True,10236 | MATH1231 | Tue 4 (7:00–9:00) | BOS-HASTINGS-201 | cap 47 | size 47 | valid True,,,
2536743,10926 | BUSN1101 | Mon 0 (9:00–11:00) | BOS-Ryder-293 | cap 20 | size 13 | valid True,11115 | ACCT1201 | Sun 0 (9:00–11:00) | BOS-Ryder-159 | cap 36 | size 36 | valid True,12404 | MUSC1907 | Thu 0 (9:00–11:00) | BOS-Hayden-424 | cap 36 | size 36 | valid True,14707 | BUSN1102 | Thu 2 (2:00–4:00) | BOS-Kariotis-302 | cap 30 | size 30 | valid True,14239 | MUSC1905 | Thu 4 (7:00–9:00) | BOS-West Village -108H | cap 68 | size 68 | valid True,12213 | INTB1203 | Tue 1 (11:30–1:30) | BOS-Forsyth-237 | cap 39 | size 39 | valid True,10236 | MATH1231 | Tue 4 (7:00–9:00) | BOS-HASTINGS-201 | cap 47 | size 47 | valid True,
2536786,11194 | CS2500 | Mon 2 (2:00–4:00) | BOS-Behrakis Building-310 | cap 103 | size 102 | valid True,,,,,,,
2536788,10015 | GE1000 | Sat 3 (4:30–6:30) | BOS-Ryder-247 | cap 36 | size 25 | valid True,12188 | GE1501 | Tue 0 (9:00–11:00) | BOS-Snell Library-007 | cap 32 | size 32 | valid True,,,,,,
2536815,12523 | HONR1102 | Mon 1 (11:30–1:30) | BOS-Ryder-283 | cap 20 | size 19 | valid True,10342 | MATH1241 | Sat 0 (9:00–11:00) | BOS-Dodge-130 | cap 48 | size 48 | valid True,12389 | BIOL1111 | Sun 2 (2:00–4:00) | BOS-Snell Engineering-108 | cap 184 | size 176 | valid True,18623 | PHTH1260 | Thu 2 (2:00–4:00) | BOS-HASTINGS-211 | cap 42 | size 41 | valid True,10972 | HSCI1000 | Tue 0 (9:00–11:00) | BOS-Ryder-452 | cap 26 | size 25 | valid True,11330 | ENGW1111 | Tue 4 (7:00–9:00) | BOS-Ryder-285 | cap 20 | size 19 | valid True,,
2536868,12540 | ECON1115 | Mon 3 (4:30–6:30) | BOS-West Village-020F | cap 257 | size 218 | valid True,21565 | MATH1231 | Sat 1 (11:30–1:30) | BOS-Snell Library-012 | cap 36 | size 26 | valid True,11335 | ENGW1111 | Sun 4 (7:00–9:00) | BOS-Forsyth-236 | cap 36 | size 17 | valid True,11058 | ECON1125 | Thu 3 (4:30–6:30) | BOS-HASTINGS-112 | cap 26 | size 26 | valid True,,,,
2536888,12119 | CHEM1151 | Fri 4 (7:00–9:00) | BOS-Richards-458 | cap 117 | size 116 | valid True,12182 | GE1501 | Mon 2 (2:00–4:00) | BOS-Snell Library-007 | cap 32 | size 31 | valid True,11347 | ENGW1111 | Tue 0 (9:00–11:00) | Cullinane-105 | cap 19 | size 19 | valid True,10192 | CHEM1153 | Tue 3 (4:30–6:30) | BOS-Snell Library-013 | cap 37 | size 37 | valid True,10712 | GE1000 | Wed 4 (7:00–9:00) | BOS-Ryder-124 | cap 24 | size 24 | valid True,,,
2536902,11327 | ENGW1111 | Fri 1 (11:30–1:30) | BOS-Ryder-159 | cap 36 | size 19 | valid True,13974 | ACCT1201 | Wed 3 (4:30–6:30) | BOS-Richards-238 | cap 42 | size 42 | valid True,,,,,,
2536912,10418 | PSYC1101 | Fri 1 (11:30–1:30) | BOS-Robinson-107 | cap 74 | size 74 | valid True,11526 | MKTG2201 | Mon 3 (4:30–6:30) | BOS-Snell Library-111 | cap 42 | size 41 | valid True,10507 | MATH1231 | Sun 0 (9:00–11:00) | BOS-Snell Library-012 | cap 36 | size 34 | valid True,11842 | ACCT1201 | Thu 2 (2:00–4:00) | BOS-Ryder-217 | cap 42 | size 42 | valid True,,,,
2536916,12559 | GE1000 | Tue 4 (7:00–9:00) | BOS-HASTINGS-205 | cap 24 | size 24 | valid True,,,,,,,
2536983,11194 | CS2500 | Mon 2 (2:00–4:00) | BOS-Behrakis Building-310 | cap 103 | size 102 | valid True,,,,,,,
2537053,11412 | CS2500 | Sat 0 (9:00–11:00) | BOS-Dodge-050 | cap 82 | size 82 | valid True,,,,,,,
2537074,12538 | HONR1102 | Fri 2 (2:00–4:00) | BOS-Ryder-264 | cap 16 | size 16 | valid True,10314 | CS1800 | Sat 4 (7:00–9:00) | BOS-ISEC-102 | cap 275 | size 269 | valid True,16743 | CS1802 | Tue 3 (4:30–6:30) | BOS-Ryder-291 | cap 20 | size 18 | valid True,,,,,
2537080,13572 | CS1802 | Fri 0 (9:00–11:00) | BOS-Snell Library-007 | cap 32 | size 32 | valid True,10762 | ACCT1201 | Thu 3 (4:30–6:30) | BOS-Ryder-217 | cap 42 | size 41 | valid True,11331 | ENGW1111 | Tue 3 (4:30–6:30) | BOS-Ryder-285 | cap 20 | size 19 | valid True,11411 | CS2500 | Wed 0 (9:00–11:00) | BOS-Richards-300 | cap 107 | size 107 | valid True,,,,
